Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1763431298,760,,Aggregated,4067.700000,9.300000,93,100,110,120,190,220,300,340,500,660,780,211268,2904,93,99.82750199131839,26.084208977408707,776.2674589757808,11.663190828710453
1763431299,744,,Aggregated,4101.000000,9.700000,93,100,110,120,190,220,310,350,500,660,780,214503,2904,93,100.59136665041149,26.084208977408707,776.2674589757808,11.628378157881242
1763431300,706,,Aggregated,4094.400000,8.500000,94,100,110,120,200,240,310,370,500,650,780,223648,2904,94,103.0882122375809,26.084208977408707,776.2674589757808,11.543684718843897
1763431301,790,,Aggregated,4094.400000,8.500000,94,100,110,120,200,240,310,370,500,650,780,223648,2904,94,103.0882122375809,26.084208977408707,776.2674589757808,11.543684718843897
1763431302,774,,Aggregated,4149.900000,7.700000,95,100,110,120,200,250,310,380,500,650,780,226795,2909,95,103.92772841271615,26.084208977408707,776.2674589757808,11.515236226548204
1763431303,700,,Aggregated,4136.600000,7.700000,96,110,110,130,200,270,310,390,510,640,780,236238,2929,96,106.30015272577609,26.084208977408707,776.2674589757808,11.440051981476309
1763431304,700,,Aggregated,4136.600000,7.700000,96,110,110,130,200,270,310,390,510,640,780,236238,2929,96,106.30015272577609,26.084208977408707,776.2674589757808,11.440051981476309
1763431305,700,,Aggregated,4180.100000,7.300000,96,110,110,130,200,280,310,390,510,640,780,239272,2930,96,107.06605295100202,26.084208977408707,776.2674589757808,11.411611053529038
1763431306,700,,Aggregated,4134.500000,7.600000,97,110,120,140,200,280,320,390,520,660,780,248497,2935,97,109.47497056281792,26.084208977408707,778.1939589767717,11.336555370889789
1763431307,700,,Aggregated,4134.500000,7.600000,97,110,120,140,200,280,320,390,520,660,780,248497,2935,97,109.47497056281792,26.084208977408707,778.1939589767717,11.336555370889789
1763431308,700,,Aggregated,4143.000000,5.100000,97,110,120,140,200,290,320,400,520,660,780,251701,2937,97,110.19993215246842,26.084208977408707,778.1939589767717,11.312664629858443
1763431309,700,,Aggregated,4135.400000,3.100000,98,110,120,150,210,290,320,400,520,660,780,261228,2961,98,112.22179797272231,26.084208977408707,778.1939589767717,11.245402483654125
1763431310,700,,Aggregated,4135.400000,3.100000,98,110,120,150,210,290,320,400,520,660,780,261228,2961,98,112.22179797272231,26.084208977408707,778.1939589767717,11.245402483654125
1763431311,700,,Aggregated,4173.400000,4.200000,98,110,120,150,210,290,330,400,520,670,780,264234,2970,98,112.92709981600454,26.084208977408707,778.1939589767717,11.234390729429219
1763431312,700,,Aggregated,4133.300000,6.600000,99,110,120,160,210,290,340,400,530,690,780,273214,2978,99,114.86090147097379,26.084208977408707,778.1939589767717,11.175917046710637
1763431313,700,,Aggregated,4133.300000,6.600000,99,110,120,160,210,290,340,400,530,690,780,273214,2978,99,114.86090147097379,26.084208977408707,778.1939589767717,11.175917046710637
1763431314,700,,Aggregated,4141.800000,5.100000,99,110,120,170,210,290,340,400,530,690,780,276256,2990,99,115.4754311576758,26.084208977408707,778.1939589767717,11.161817299895748
1763431315,700,,Aggregated,4132.000000,5.300000,99,110,120,180,210,300,360,400,540,680,780,285604,3051,99,117.20538472650797,26.084208977408707,778.1939589767717,11.126339266957045
1763431316,700,,Aggregated,4132.000000,5.300000,99,110,120,180,210,300,360,400,540,680,780,285604,3051,99,117.20538472650797,26.084208977408707,778.1939589767717,11.126339266957045
1763431317,700,,Aggregated,4107.500000,12.900000,99,110,130,180,210,300,370,400,540,680,780,288488,3071,99,117.7559982101295,26.084208977408707,778.1939589767717,11.119128005324312
1763431318,700,,Aggregated,4109.200000,12.900000,100,110,130,180,210,300,380,410,540,680,780,297202,3096,100.0,119.75402609507269,26.084208977408707,778.1939589767717,11.076463146277616
1763431319,700,,Aggregated,4109.200000,12.900000,100,110,130,180,210,300,380,410,540,680,780,297202,3096,100.0,119.75402609507269,26.084208977408707,778.1939589767717,11.076463146277616
1763431320,700,,Aggregated,4007.300000,15.200000,100,110,130,180,210,300,380,410,550,680,780,300266,3107,100.0,120.35725454026199,26.084208977408707,778.1939589767717,11.064216394796613
1763431321,700,,Aggregated,3963.100000,15.000000,100,110,140,180,220,300,390,410,550,680,780,309140,3127,100.0,121.80122947730898,26.084208977408707,778.1939589767717,11.025098660800932
1763431322,700,,Aggregated,3963.100000,15.000000,100,110,140,180,220,300,390,410,550,680,780,309140,3127,100.0,121.80122947730898,26.084208977408707,778.1939589767717,11.025098660800932
1763431323,700,,Aggregated,4012.400000,15.400000,100,110,140,180,220,300,390,410,580,700,920,311684,3131,100.0,122.47421312126804,26.084208977408707,920.2259589801542,11.013735065001732
1763431324,700,,Aggregated,4004.300000,14.900000,100,110,150,190,220,300,390,420,590,810,1000,319330,3168,100.0,124.55653137111176,26.084208977408707,996.2817920022644,10.98827858328375
1763431325,700,,Aggregated,4004.300000,14.900000,100,110,150,190,220,300,390,420,590,810,1000,319330,3168,100.0,124.55653137111176,26.084208977408707,996.2817920022644,10.98827858328375
1763431326,700,,Aggregated,3600.000000,10.700000,100,110,160,190,220,300,390,420,590,810,1000,323244,3182,100.0,125.43376574623842,26.084208977408707,996.2817920022644,10.980355397161278
1763431327,700,,Aggregated,3749.800000,10.700000,100,110,160,190,230,310,400,430,600,800,1000,330225,3197,100.0,126.80296413452798,26.084208977408707,996.2817920022644,10.952284048754636
1763431328,700,,Aggregated,3749.800000,10.700000,100,110,160,190,230,310,400,430,600,800,1000,330225,3197,100.0,126.80296413452798,26.084208977408707,996.2817920022644,10.952284048754636
1763431329,700,,Aggregated,3581.400000,10.300000,100,110,170,190,240,310,400,430,600,800,1000,334919,3214,100.0,127.44327965808944,26.084208977408707,996.2817920022644,10.937017607242348
